Step	Body	Position (X, Y)	Velocity (X, Y)	Force (X, Y)
1299	3	388.881763, 161.240105	0.772563, -0.981258	0.000019, 0.000015
1300	1	640.004573, 360.020533	0.000012, 0.000025	-0.000001, 0.000109
1300	2	667.984448, 557.465240	-1.569484, 0.226523	-0.000018, -0.000124
1300	3	389.463335, 160.505863	0.775429, -0.978989	0.000019, 0.000015
1301	1	640.004582, 360.020551	0.000012, 0.000025	-0.000001, 0.000109
1301	2	666.806343, 557.628130	-1.570807, 0.217186	-0.000018, -0.000124
1301	3	390.047052, 159.773330	0.778289, -0.976712	0.000019, 0.000015
1302	1	640.004591, 360.020570	0.000012, 0.000025	-0.000002, 0.000109
1302	2	665.627287, 557.784012	-1.572074, 0.207842	-0.000017, -0.000125
1302	3	390.632908, 159.042510	0.781142, -0.974426	0.000019, 0.000015
1303	1	640.004599, 360.020589	0.000012, 0.000025	-0.000003, 0.000109
1303	2	664.447323, 557.932880	-1.573286, 0.198490	-0.000016, -0.000125
1303	3	391.220900, 158.313411	0.783989, -0.972132	0.000019, 0.000015
1304	1	640.004608, 360.020607	0.000012, 0.000025	-0.000004, 0.000109
1304	2	663.266491, 558.074728	-1.574442, 0.189131	-0.000015, -0.000125
1304	3	391.811021, 157.586039	0.786828, -0.969830	0.000019, 0.000015
1305	1	640.004617, 360.020626	0.000012, 0.000025	-0.000004, 0.000109
1305	2	662.084835, 558.209553	-1.575542, 0.179766	-0.000015, -0.000125
1305	3	392.403267, 156.860400	0.789661, -0.967519	0.000019, 0.000015
1306	1	640.004626, 360.020645	0.000012, 0.000025	-0.000005, 0.000110
1306	2	660.902396, 558.337348	-1.576586, 0.170394	-0.000014, -0.000125
1306	3	392.997633, 156.136500	0.792487, -0.965200	0.000019, 0.000015
1307	1	640.004635, 360.020664	0.000012, 0.000025	-0.000006, 0.000110
1307	2	659.719215, 558.458109	-1.577574, 0.161015	-0.000013, -0.000125
1307	3	393.594113, 155.414345	0.795307, -0.962873	0.000019, 0.000016
1308	1	640.004644, 360.020683	0.000012, 0.000025	-0.000006, 0.000110
1308	2	658.535335, 558.571833	-1.578506, 0.151632	-0.000012, -0.000125
1308	3	394.192702, 154.693942	0.798119, -0.960538	0.000019, 0.000016
1309	1	640.004653, 360.020702	0.000012, 0.000025	-0.000007, 0.000110
1309	2	657.350798, 558.678515	-1.579383, 0.142242	-0.000012, -0.000125
1309	3	394.793395, 153.975296	0.800925, -0.958194	0.000019, 0.000016
1310	1	640.004661, 360.020721	0.000012, 0.000026	-0.000008, 0.000110
1310	2	656.165646, 558.778151	-1.580203, 0.132848	-0.000011, -0.000125
1310	3	395.396188, 153.258414	0.803723, -0.955842	0.000019, 0.000016
1311	1	640.004670, 360.020740	0.000012, 0.000026	-0.000008, 0.000110
1311	2	654.979920, 558.870737	-1.580967, 0.123448	-0.000010, -0.000125
1311	3	396.001074, 152.543302	0.806515, -0.953483	0.000019, 0.000016
1312	1	640.004679, 360.020760	0.000012, 0.000026	-0.000009, 0.000110
1312	2	653.793664, 558.956270	-1.581676, 0.114045	-0.000009, -0.000125
1312	3	396.608049, 151.829966	0.809300, -0.951115	0.000019, 0.000016
1313	1	640.004688, 360.020779	0.000012, 0.000026	-0.000010, 0.000110
1313	2	652.606918, 559.034748	-1.582328, 0.104637	-0.000009, -0.000125
1313	3	397.217108, 151.118412	0.812078, -0.948739	0.000019, 0.000016
1314	1	640.004697, 360.020798	0.000012, 0.000026	-0.000011, 0.000110
1314	2	651.419725, 559.106168	-1.582924, 0.095226	-0.000008, -0.000125
1314	3	397.828244, 150.408647	0.814849, -0.946354	0.000018, 0.000016
1315	1	640.004705, 360.020818	0.000012, 0.000026	-0.000011, 0.000110
1315	2	650.232128, 559.170526	-1.583463, 0.085811	-0.000007, -0.000126
1315	3	398.441454, 149.700675	0.817613, -0.943962	0.000018, 0.000016
1316	1	640.004714, 360.020837	0.000012, 0.000026	-0.000012, 0.000110
1316	2	649.044168, 559.227820	-1.583947, 0.076393	-0.000006, -0.000126
1316	3	399.056731, 148.994504	0.820370, -0.941562	0.000018, 0.000016
1317	1	640.004723, 360.020857	0.000012, 0.000026	-0.000013, 0.000110
1317	2	647.855887, 559.278049	-1.584375, 0.066972	-0.000006, -0.000126
1317	3	399.674071, 148.290139	0.823120, -0.939153	0.000018, 0.000016
1318	1	640.004732, 360.020877	0.000012, 0.000026	-0.000013, 0.000110
1318	2	646.667327, 559.321211	-1.584746, 0.057549	-0.000005, -0.000126
1318	3	400.293468, 147.587586	0.825862, -0.936737	0.000018, 0.000016
1319	1	640.004741, 360.020896	0.000012, 0.000026	-0.000014, 0.000110
1319	2	645.478532, 559.357304	-1.585061, 0.048124	-0.000004, -0.000126
1319	3	400.914917, 146.886852	0.828598, -0.934312	0.000018, 0.000016
1320	1	640.004749, 360.020916	0.000012, 0.000026	-0.000015, 0.000109
1320	2	644.289542, 559.386327	-1.585320, 0.038697	-0.000003, -0.000126
1320	3	401.538412, 146.187942	0.831327, -0.931880	0.000018, 0.000016
1321	1	640.004758, 360.020936	0.000012, 0.000026	-0.000015, 0.000109
1321	2	643.100400, 559.408278	-1.585522, 0.029269	-0.000003, -0.000126
1321	3	402.163948, 145.490862	0.834048, -0.929440	0.000018, 0.000016
1322	1	640.004767, 360.020956	0.000012, 0.000026	-0.000016, 0.000109
1322	2	641.911148, 559.423158	-1.585669, 0.019839	-0.000002, -0.000126
1322	3	402.791519, 144.795618	0.836762, -0.926992	0.000018, 0.000016
1323	1	640.004776, 360.020976	0.000012, 0.000027	-0.000017, 0.000109
1323	2	640.721829, 559.430965	-1.585759, 0.010409	-0.000001, -0.000126
1323	3	403.421121, 144.102217	0.839469, -0.924535	0.000018, 0.000016
1324	1	640.004784, 360.020996	0.000012, 0.000027	-0.000018, 0.000109
1324	2	639.532484, 559.431699	-1.585793, 0.000979	-0.000000, -0.000126
1324	3	404.052748, 143.410663	0.842169, -0.922071	0.000018, 0.000016
1325	1	640.004793, 360.021016	0.000012, 0.000027	-0.000018, 0.000109
1325	2	638.343156, 559.425361	-1.585771, -0.008451	0.000000, -0.000126
1325	3	404.686395, 142.720964	0.844862, -0.919599	0.000018, 0.000016
1326	1	640.004802, 360.021036	0.000012, 0.000027	-0.000019, 0.000109
1326	2	637.153887, 559.411950	-1.585692, -0.017881	0.000001, -0.000126
1326	3	405.322055, 142.033124	0.847547, -0.917120	0.000018, 0.000017
1327	1	640.004811, 360.021056	0.000012, 0.000027	-0.000020, 0.000109
1327	2	635.964720, 559.391466	-1.585557, -0.027311	0.000002, -0.000126
1327	3	405.959724, 141.347150	0.850225, -0.914632	0.000018, 0.000017
1328	1	640.004819, 360.021076	0.000012, 0.000027	-0.000020, 0.000109
1328	2	634.775695, 559.363912	-1.585366, -0.036739	0.000003, -0.000126
1328	3	406.599397, 140.663047	0.852896, -0.912137	0.000018, 0.000017
1329	1	640.004828, 360.021096	0.000012, 0.000027	-0.000021, 0.000109
1329	2	633.586856, 559.329287	-1.585119, -0.046167	0.000003, -0.000126
1329	3	407.241066, 139.980822	0.855560, -0.909634	0.000018, 0.000017
1330	1	640.004837, 360.021117	0.000012, 0.000027	-0.000022, 0.000109
1330	2	632.398244, 559.287593	-1.584815, -0.055592	0.000004, -0.000126
1330	3	407.884728, 139.300480	0.858216, -0.907123	0.000018, 0.000017
1331	1	640.004845, 360.021137	0.000012, 0.000027	-0.000022, 0.000109
1331	2	631.209903, 559.238831	-1.584456, -0.065016	0.000005, -0.000126
1331	3	408.530377, 138.622027	0.860865, -0.904604	0.000018, 0.000017
1332	1	640.004854, 360.021158	0.000012, 0.000027	-0.000023, 0.000109
1332	2	630.021873, 559.183003	-1.584040, -0.074437	0.000006, -0.000126
1332	3	409.178006, 137.945469	0.863506, -0.902078	0.000018, 0.000017
1333	1	640.004863, 360.021178	0.000012, 0.000027	-0.000024, 0.000109
1333	2	628.834197, 559.120112	-1.583568, -0.083856	0.000006, -0.000126
1333	3	409.827611, 137.270812	0.866140, -0.899543	0.000018, 0.000017
1334	1	640.004871, 360.021199	0.000011, 0.000027	-0.000025, 0.000109
1334	2	627.646918, 559.050158	-1.583039, -0.093271	0.000007, -0.000126
1334	3	410.479186, 136.598060	0.868766, -0.897002	0.000018, 0.000017
1335	1	640.004880, 360.021220	0.000011, 0.000028	-0.000025, 0.000109
1335	2	626.460077, 558.973146	-1.582455, -0.102683	0.000008, -0.000125
1335	3	411.132725, 135.927221	0.871385, -0.894452	0.000017, 0.000017
1336	1	640.004888, 360.021240	0.000011, 0.000028	-0.000026, 0.000108
1336	2	625.273716, 558.889077	-1.581814, -0.112092	0.000009, -0.000125
1336	3	411.788223, 135.258300	0.873997, -0.891895	0.000017, 0.000017
1337	1	640.004897, 360.021261	0.000011, 0.000028	-0.000027, 0.000108
1337	2	624.087877, 558.797955	-1.581118, -0.121496	0.000009, -0.000125
1337	3	412.445673, 134.591302	0.876601, -0.889331	0.000017, 0.000017
1338	1	640.004905, 360.021282	0.000011, 0.000028	-0.000027, 0.000108
1338	2	622.902604, 558.699782	-1.580365, -0.130897	0.000010, -0.000125
1338	3	413.105071, 133.926233	0.879198, -0.886758	0.000017, 0.000017
1339	1	640.004914, 360.021303	0.000011, 0.000028	-0.000028, 0.000108
1339	2	621.717936, 558.594563	-1.579556, -0.140292	0.000011, -0.000125
1339	3	413.766411, 133.263099	0.881787, -0.884178	0.000017, 0.000017
1340	1	640.004923, 360.021324	0.000011, 0.000028	-0.000029, 0.000108
1340	2	620.533918, 558.482301	-1.578691, -0.149683	0.000012, -0.000125
1340	3	414.429687, 132.601906	0.884368, -0.881591	0.000017, 0.000017
1341	1	640.004931, 360.021345	0.000011, 0.000028	-0.000029, 0.000108
1341	2	619.350590, 558.363000	-1.577771, -0.159068	0.000012, -0.000125
1341	3	415.094894, 131.942659	0.886942, -0.878996	0.000017, 0.000017
1342	1	640.004940, 360.021366	0.000011, 0.000028	-0.000030, 0.000108
1342	2	618.167994, 558.236665	-1.576794, -0.168447	0.000013, -0.000125
1342	3	415.762025, 131.285363	0.889508, -0.876394	0.000017, 0.000017
1343	1	640.004948, 360.021387	0.000011, 0.000028	-0.000031, 0.000108
1343	2	616.986173, 558.103299	-1.575761, -0.177821	0.000014, -0.000125
1343	3	416.431075, 130.630025	0.892067, -0.873784	0.000017, 0.000017
1344	1	640.004956, 360.021408	0.000011, 0.000028	-0.000032, 0.000107
1344	2	615.805169, 557.962909	-1.574673, -0.187188	0.000015, -0.000125
1344	3	417.102038, 129.976650	0.894617, -0.871167	0.000017, 0.000017
1345	1	640.004965, 360.021430	0.000011, 0.000028	-0.000032, 0.000107
1345	2	614.625023, 557.815498	-1.573528, -0.196548	0.000015, -0.000125
1345	3	417.774908, 129.325244	0.897161, -0.868542	0.000017, 0.000017
1346	1	640.004973, 360.021451	0.000011, 0.000028	-0.000033, 0.000107
1346	2	613.445776, 557.661071	-1.572328, -0.205901	0.000016, -0.000125
1346	3	418.449681, 128.675811	0.899696, -0.865910	0.000017, 0.000018
1347	1	640.004982, 360.021472	0.000011, 0.000029	-0.000034, 0.000107
1347	2	612.267472, 557.499636	-1.571072, -0.215247	0.000017, -0.000125
1347	3	419.126349, 128.028359	0.902224, -0.863270	0.000017, 0.000018
1348	1	640.004990, 360.021494	0.000011, 0.000029	-0.000034, 0.000107
1348	2	611.090152, 557.331197	-1.569761, -0.224586	0.000017, -0.000125
1348	3	419.804907, 127.382891	0.904744, -0.860623	0.000017, 0.000018
1349	1	640.004998, 360.021515	0.000011, 0.000029	-0.000035, 0.000107
1349	2	609.913857, 557.155760	-1.568393, -0.233916	0.000018, -0.000124
1349	3	420.485349, 126.739414	0.907256, -0.857969	0.000017, 0.000018
1350	1	640.005007, 360.021537	0.000011, 0.000029	-0.000036, 0.000107
1350	2	608.738629, 556.973331	-1.566970, -0.243238	0.000019, -0.000124
1350	3	421.167670, 126.097934	0.909761, -0.855308	0.000017, 0.000018
1351	1	640.005015, 360.021559	0.000011, 0.000029	-0.000036, 0.000106
1351	2	607.564510, 556.783918	-1.565492, -0.252551	0.000020, -0.000124
1351	3	421.851863, 125.458454	0.912258, -0.852639	0.000017, 0.000018
1352	1	640.005023, 360.021580	0.000011, 0.000029	-0.000037, 0.000106
1352	2	606.391541, 556.587527	-1.563958, -0.261855	0.000020, -0.000124
1352	3	422.537923, 124.820982	0.914747, -0.849963	0.000017, 0.000018
1353	1	640.005032, 360.021602	0.000011, 0.000029	-0.000038, 0.000106
1353	2	605.219765, 556.384165	-1.562369, -0.271150	0.000021, -0.000124
1353	3	423.225844, 124.185523	0.917228, -0.847279	0.000017, 0.000018
1354	1	640.005040, 360.021624	0.000011, 0.000029	-0.000038, 0.000106
1354	2	604.049222, 556.173838	-1.560724, -0.280435	0.000022, -0.000124
1354	3	423.915619, 123.552081	0.919701, -0.844589	0.000016, 0.000018
1355	1	640.005048, 360.021646	0.000011, 0.000029	-0.000039, 0.000106
1355	2	602.879954, 555.956556	-1.559024, -0.289710	0.000023, -0.000124
1355	3	424.607244, 122.920663	0.922166, -0.841891	0.000016, 0.000018
1356	1	640.005056, 360.021668	0.000011, 0.000029	-0.000040, 0.000105
1356	2	601.712003, 555.732325	-1.557268, -0.298975	0.000023, -0.000124
1356	3	425.300712, 122.291274	0.924623, -0.839186	0.000016, 0.000018
1357	1	640.005065, 360.021690	0.000011, 0.000029	-0.000040, 0.000105
1357	2	600.545410, 555.501154	-1.555458, -0.308229	0.000024, -0.000123
1357	3	425.996016, 121.663918	0.927073, -0.836474	0.000016, 0.000018
1358	1	640.005073, 360.021712	0.000011, 0.000029	-0.000041, 0.000105
1358	2	599.380216, 555.263050	-1.553592, -0.317472	0.000025, -0.000123
1358	3	426.693152, 121.038602	0.929514, -0.833755	0.000016, 0.000018
1359	1	640.005081, 360.021734	0.000011, 0.000029	-0.000042, 0.000105
1359	2	598.216463, 555.018022	-1.551671, -0.326703	0.000026, -0.000123
1359	3	427.392113, 120.415331	0.931948, -0.831028	0.000016, 0.000018
1360	1	640.005089, 360.021756	0.000011, 0.000030	-0.000043, 0.000105
1360	2	597.054192, 554.766080	-1.549695, -0.335923	0.000026, -0.000123
1360	3	428.092893, 119.794110	0.934373, -0.828295	0.000016, 0.000018
1361	1	640.005097, 360.021778	0.000011, 0.000030	-0.000043, 0.000105
1361	2	595.893444, 554.507232	-1.547664, -0.345131	0.000027, -0.000123
1361	3	428.795486, 119.174945	0.936791, -0.825554	0.000016, 0.000018
1362	1	640.005105, 360.021801	0.000011, 0.000030	-0.000044, 0.000104
1362	2	594.734260, 554.241487	-1.545579, -0.354327	0.000028, -0.000123
1362	3	429.499886, 118.557840	0.939200, -0.822807	0.000016, 0.000018
1363	1	640.005113, 360.021823	0.000011, 0.000030	-0.000045, 0.000104
1363	2	593.576681, 553.968855	-1.543438, -0.363509	0.000029, -0.000122
1363	3	430.206088, 117.942801	0.941602, -0.820052	0.000016, 0.000018
1364	1	640.005121, 360.021845	0.000011, 0.000030	-0.000045, 0.000104
1364	2	592.420749, 553.689345	-1.541243, -0.372679	0.000029, -0.000122
1364	3	430.914084, 117.329833	0.943995, -0.817290	0.000016, 0.000018
1365	1	640.005129, 360.021868	0.000011, 0.000030	-0.000046, 0.000104
1365	2	591.266504, 553.402968	-1.538993, -0.381836	0.000030, -0.000122
1365	3	431.623869, 116.718941	0.946380, -0.814522	0.000016, 0.000018
1366	1	640.005137, 360.021890	0.000011, 0.000030	-0.000047, 0.000103
1366	2	590.113987, 553.109734	-1.536689, -0.390979	0.000031, -0.000122
1366	3	432.335437, 116.110131	0.948757, -0.811746	0.000016, 0.000019
1367	1	640.005145, 360.021913	0.000011, 0.000030	-0.000047, 0.000103
1367	2	588.963240, 552.809653	-1.534330, -0.400108	0.000031, -0.000122
1367	3	433.048782, 115.503408	0.951126, -0.808964	0.000016, 0.000019
1368	1	640.005153, 360.021935	0.000011, 0.000030	-0.000048, 0.000103
1368	2	587.814302, 552.502737	-1.531917, -0.409222	0.000032, -0.000122
1368	3	433.763897, 114.898777	0.953487, -0.806175	0.000016, 0.000019
1369	1	640.005161, 360.021958	0.000011, 0.000030	-0.000049, 0.000103
1369	2	586.667215, 552.188995	-1.529449, -0.418322	0.000033, -0.000121
1369	3	434.480777, 114.296243	0.955840, -0.803379	0.000016, 0.000019
1370	1	640.005169, 360.021981	0.000010, 0.000030	-0.000049, 0.000102
1370	2	585.522019, 551.868439	-1.526928, -0.427407	0.000034, -0.000121
1370	3	435.199415, 113.695812	0.958184, -0.800576	0.000016, 0.000019
1371	1	640.005177, 360.022004	0.000010, 0.000030	-0.000050, 0.000102
1371	2	584.378755, 551.541082	-1.524352, -0.436477	0.000034, -0.000121
1371	3	435.919806, 113.097487	0.960520, -0.797766	0.000016, 0.000019
1372	1	640.005184, 360.022027	0.000010, 0.000030	-0.000051, 0.000102
1372	2	583.237463, 551.206933	-1.521722, -0.445531	0.000035, -0.000121
1372	3	436.641942, 112.501276	0.962848, -0.794949	0.000016, 0.000019
1373	1	640.005192, 360.022050	0.000010, 0.000031	-0.000051, 0.000102
1373	2	582.098184, 550.866006	-1.519039, -0.454569	0.000036, -0.000121
1373	3	437.365818, 111.907181	0.965168, -0.792126	0.000015, 0.000019
1374	1	640.005200, 360.022073	0.000010, 0.000031	-0.000052, 0.000101
1374	2	580.960958, 550.518312	-1.516301, -0.463591	0.000036, -0.000120
1374	3	438.091428, 111.315210	0.967480, -0.789295	0.000015, 0.000019
1375	1	640.005208, 360.022096	0.000010, 0.000031	-0.000053, 0.000101
1375	2	579.825826, 550.163865	-1.513510, -0.472597	0.000037, -0.000120
1375	3	438.818765, 110.725366	0.969783, -0.786458	0.000015, 0.000019
1376	1	640.005215, 360.022119	0.000010, 0.000031	-0.000053, 0.000101
1376	2	578.692827, 549.802676	-1.510665, -0.481585	0.000038, -0.000120
1376	3	439.547823, 110.137655	0.972078, -0.783615	0.000015, 0.000019
1377	1	640.005223, 360.022142	0.000010, 0.000031	-0.000054, 0.000101
1377	2	577.562002, 549.434758	-1.507767, -0.490557	0.000039, -0.000120
1377	3	440.278596, 109.552081	0.974364, -0.780765	0.000015, 0.000019
1378	1	640.005231, 360.022165	0.000010, 0.000031	-0.000055, 0.000100
1378	2	576.433391, 549.060126	-1.504815, -0.499510	0.000039, -0.000119
1378	3	441.011078, 108.968651	0.976642, -0.777908	0.000015, 0.000019
1379	1	640.005238, 360.022188	0.000010, 0.000031	-0.000055, 0.000100
1379	2	575.307033, 548.678791	-1.501810, -0.508446	0.000040, -0.000119
1379	3	441.745262, 108.387368	0.978912, -0.775044	0.000015, 0.000019
1380	1	640.005246, 360.022212	0.000010, 0.000031	-0.000056, 0.000100
1380	2	574.182969, 548.290768	-1.498752, -0.517364	0.000041, -0.000119
1380	3	442.481142, 107.808237	0.981173, -0.772174	0.000015, 0.000019
1381	1	640.005253, 360.022235	0.000010, 0.000031	-0.000057, 0.000099
1381	2	573.061239, 547.896071	-1.495640, -0.526263	0.000041, -0.000119
1381	3	443.218712, 107.231265	0.983426, -0.769297	0.000015, 0.000019
1382	1	640.005261, 360.022258	0.000010, 0.000031	-0.000057, 0.000099
1382	2	571.941882, 547.494713	-1.492476, -0.535143	0.000042, -0.000118
1382	3	443.957965, 106.656454	0.985671, -0.766414	0.000015, 0.000019
1383	1	640.005268, 360.022282	0.000010, 0.000031	-0.000058, 0.000099
1383	2	570.824938, 547.086710	-1.489259, -0.544005	0.000043, -0.000118
1383	3	444.698895, 106.083811	0.987907, -0.763524	0.000015, 0.000019
1384	1	640.005276, 360.022305	0.000010, 0.000031	-0.000058, 0.000099
1384	2	569.710446, 546.672075	-1.485989, -0.552847	0.000044, -0.000118
1384	3	445.441496, 105.513341	0.990135, -0.760627	0.000015, 0.000019
1385	1	640.005283, 360.022329	0.000010, 0.000031	-0.000059, 0.000098
1385	2	568.598446, 546.250823	-1.482667, -0.561669	0.000044, -0.000118
1385	3	446.185761, 104.945047	0.992354, -0.757725	0.000015, 0.000019
1386	1	640.005290, 360.022353	0.000010, 0.000032	-0.000060, 0.000098
1386	2	567.488977, 545.822970	-1.479292, -0.570471	0.000045, -0.000117
1386	3	446.931685, 104.378936	0.994564, -0.754815	0.000015, 0.000019
1387	1	640.005298, 360.022376	0.000010, 0.000032	-0.000060, 0.000098
1387	2	566.382079, 545.388531	-1.475864, -0.579252	0.000046, -0.000117
1387	3	447.679260, 103.815011	0.996767, -0.751900	0.000015, 0.000019
1388	1	640.005305, 360.022400	0.000010, 0.000032	-0.000061, 0.000097
1388	2	565.277791, 544.947521	-1.472385, -0.588013	0.000046, -0.000117
1388	3	448.428480, 103.253278	0.998960, -0.748977	0.000015, 0.000019
1389	1	640.005312, 360.022424	0.000010, 0.000032	-0.000062, 0.000097
1389	2	564.176151, 544.499956	-1.468853, -0.596753	0.000047, -0.000117
1389	3	449.179338, 102.693741	1.001145, -0.746049	0.000015, 0.000020
1390	1	640.005320, 360.022448	0.000010, 0.000032	-0.000062, 0.000097
1390	2	563.077199, 544.045853	-1.465269, -0.605472	0.000048, -0.000116
1390	3	449.931830, 102.136406	1.003321, -0.743114	0.000015, 0.000020
1391	1	640.005327, 360.022472	0.000010, 0.000032	-0.000063, 0.000096
1391	2	561.980974, 543.585226	-1.461633, -0.614169	0.000048, -0.000116
1391	3	450.685946, 101.581277	1.005489, -0.740173	0.000014, 0.000020
1392	1	640.005334, 360.022496	0.000010, 0.000032	-0.000064, 0.000096
1392	2	560.887514, 543.118094	-1.457946, -0.622843	0.000049, -0.000116
1392	3	451.441683, 101.028358	1.007648, -0.737225	0.000014, 0.000020
1393	1	640.005341, 360.022520	0.000009, 0.000032	-0.000064, 0.000096
1393	2	559.796859, 542.644472	-1.454207, -0.631496	0.000050, -0.000115
1393	3	452.199032, 100.477654	1.009799, -0.734271	0.000014, 0.000020
1394	1	640.005348, 360.022544	0.000009, 0.000032	-0.000065, 0.000095
1394	2	558.709046, 542.164377	-1.450417, -0.640126	0.000051, -0.000115
1394	3	452.957988, 99.929171	1.011941, -0.731311	0.000014, 0.000020
1395	1	640.005355, 360.022568	0.000009, 0.000032	-0.000065, 0.000095
